Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:ab:a0:de:a2,00:1a:ab:a0:de:a3,00:1a:ab:a0:de:a4,00:1a:ac:a0:de:b3,00:1a:ac:a0:de:b5,00:1a:ac:a0:de:b7,00:1a:ac:a0:de:b8,00:1a:ac:a0:de:d3,00:1a:ac:a0:de:f6,00:1a:ac:a0:de:g5,00:1a:ac:a0:de:g8,00:1a:ac:a0:de:g9,00:1a:ac:a0:de:h2,00:1a:ac:a0:de:h3,00:1a:ac:a0:de:h4,00:1a:ac:a0:de:h7,00:1a:ac:a0:de:i1,00:1a:ac:a0:de:i2,00:1a:ac:a0:de:i8,00:1a:ac:a0:de:j7,00:1a:ac:a0:de:k7,00:1a:ac:a0:de:k8,00:1a:ac:a0:de:l2,00:1a:ac:a0:de:l5,00:1a:ac:a0:de:l7,00:1a:ac:a0:de:m1,00:1a:ac:a0:de:m2,00:1a:ac:a0:de:m3,00:1a:ac:a0:de:n2,00:1a:ac:a0:de:n6,00:1a:ac:a0:de:n8,00:1a:ac:a0:de:p1,00:1a:ac:a0:de:p2,00:1a:ac:a0:de:p3,00:1a:ac:a0:de:p4,00:1a:ac:a0:de:p5,00:1a:ac:a0:de:p6,00:1a:ac:a0:de:p7,00:1a:ac:a0:de:p8,00:1a:ac:a0:de:r1,00:1a:ac:a0:de:r2,00:1a:ac:a0:de:r5,00:1a:ac:a0:de:r6,00:1a:ac:a0:de:r9,00:1a:ac:a0:de:s1,00:1a:ac:a0:de:s2,00:1a:ac:a0:de:s3,00:1a:ac:a0:de:s4,00:1a:ac:a0:de:s5,00:1a:ac:a0:de:s6,00:1a:ac:a0:de:s7,00:1a:ac:a0:de:t3,00:1a:ac:a0:de:t5,00:1a:ac:a0:de:t7,00:1a:ac:a0:de:t8,00:1a:ac:a0:de:t9,00:1a:ac:a0:de:u1,00:1a:ac:a0:de:u2,00:1a:ac:a0:de:u3,00:1a:ac:a0:de:u4,00:1a:ac:a0:de:u5,00:1a:ac:a0:de:v7,00:1a:ac:a0:de:v8,00:1a:ac:a0:de:w2,00:1a:ac:a0:de:w3,00:1a:ac:a0:de:w6,00:1a:ac:a0:de:w7,00:1a:ac:a0:de:w8,00:1a:ac:a0:de:w9,00:1a:ac:a0:de:x1,00:1a:ac:a0:de:x2,00:1a:ac:a0:de:x3,00:1a:ac:a0:de:x4,00:1a:ac:a0:de:x7,00:1a:ac:a0:de:b6,00:1a:ac:a0:de:i3,00:1a:ac:a0:de:n3,00:1a:ac:a0:de:f7,00:1a:ac:a0:de:e3,00:1a:ac:a0:de:e9,00:1a:ac:a0:de:f5,00:1a:ac:a0:de:k9,00:1a:ac:a0:de:g2,00:1a:ac:a0:de:j8,00:1a:ac:a0:de:n4,00:1a:ac:a0:de:t1,00:1a:ac:a0:de:t6,00:1a:ac:a0:de:f8,00:1a:ac:a0:de:j9,00:1a:ac:a0:de:n9,00:1a:ab:a0:de:a7,00:1a:ac:a0:de:h6,00:1a:ac:a0:de:l1,00:1a:ac:a0:de:f2,00:1a:ac:a0:de:h9,00:1a:ac:a0:de:k6,00:1a:ac:a0:de:m9,00:1a:ac:a0:de:d4,70:5d:cc:05:03:10,00:1a:ac:a0:de:k4,00:1a:ac:a0:de:f9,00:1a:ac:a0:de:d5,00:1a:ac:a0:de:e8,00:1a:ac:a0:de:t4,90:9f:33:a4:06:5c,00:1a:ac:a0:de:i9,00:1a:ac:a0:de:f3,00:1a:ac:a0:de:d6,00:1a:ac:a0:de:n7,00:1a:ac:a0:de:n5,00:1a:ac:a0:de:t2,00:1a:ac:a0:de:b2,00:1a:ac:a0:de:i6,00:1a:ac:a0:de:l8,00:1a:ac:a0:de:l9,00:1a:ac:a0:de:b1,00:1a:ac:a0:de:g1,00:1a:ac:a0:de:l4,00:1a:ab:a0:de:a9,00:1a:ac:a0:de:k1,00:1a:ac:a0:de:k2,00:1a:ac:a0:de:w4,00:1a:ac:a0:de:k3,00:1a:ac:a0:de:r7,00:1a:ac:a0:de:r4,00:1a:ac:a0:de:w1,00:1a:ac:a0:de:q2,00:1a:ac:a0:de:v9,00:1a:ac:a0:de:b4,00:1a:ac:a0:de:r3,00:1a:ac:a0:de:i7,00:1a:ac:a0:de:j1,00:1a:ac:a0:de:h5,00:1a:ac:a0:de:r8,00:1a:ac:a0:de:w5,00:1a:ac:a0:de:j5,00:1a:ac:a0:de:c2,00:1a:ac:a0:de:j2,00:1a:ac:a0:de:j4,00:1a:ac:a0:de:u8,00:1a:ab:a0:de:a8,00:1a:ac:a0:de:m4,00:1a:ac:a0:de:q4,00:1a:ac:a0:de:c1,00:1a:ac:a0:de:v1,00:1a:ac:a0:de:v3,00:1a:ac:a0:de:f1,00:1a:ac:a0:de:q5,00:1a:ac:a0:de:v2,00:1a:ac:a0:de:k5,00:1a:ac:a0:de:m5,00:1a:ac:a0:de:m6,00:1a:ac:a0:de:m7,00:1a:ac:a0:de:s8,00:1a:ac:a0:de:p9,00:1a:ac:a0:de:u6,00:1a:ac:a0:de:q6,00:1a:ac:a0:de:q3,00:1a:ac:a0:de:u9,00:1a:ac:a0:de:x5,00:1a:ac:a0:de:q8,00:1a:ac:a0:de:v5,00:1a:ac:a0:de:q9,00:1a:ac:a0:de:v6,00:1a:ac:a0:de:j3
2021.01.10 213403,41.0,24.0,15.229879289156628,1.531084313433735,-29.082288783132533,-0.20071522999156624,0.9691620554216867,9.966745807228916,0.0011796028314457832,-0.0007987247455421688,-0.004364220059457831,-0.09690114860254594,0.02014531986963235,-1.2773474670318237,1021.1568239759036,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-85.0,-82.0,-75.0,-72.0,-67.0,-62.0,-100.0,-100.0,-100.0,-81.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-62.0,-78.0,-100.0,-100.0,-67.0,-73.0,-100.0,-91.0,-58.0,-69.0,-84.0,-100.0,-59.0,-60.0,-70.0,-75.0,-56.0,-64.0,-53.0,-66.0,-100.0,-87.0,-63.0,-78.0,-100.0,-100.0,-67.0,-74.0,-100.0,-91.0,-57.0,-69.0,-84.0,-100.0,-60.0,-60.0,-70.0,-75.0,-55.0,-64.0,-53.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-78.0,-73.0,-73.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-88.0,-84.0,-85.0,-82.0,-100.0,-82.0,-73.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-82.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213417,42.0,24.0,19.208363418181822,2.488363587272727,-31.01854492727272,-0.3196574534606061,1.0543515644848485,9.951230021212123,0.003462976487454546,0.0009519316397575753,-0.004687539250545453,-0.10549878103263446,0.03213735852729186,-1.2603051554072986,1021.1597913939396,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-72.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-65.0,-74.0,-100.0,-100.0,-64.0,-76.0,-82.0,-100.0,-58.0,-66.0,-82.0,-89.0,-53.0,-57.0,-72.0,-74.0,-56.0,-63.0,-57.0,-65.0,-66.0,-100.0,-65.0,-75.0,-100.0,-100.0,-65.0,-77.0,-82.0,-89.0,-58.0,-66.0,-82.0,-91.0,-52.0,-57.0,-72.0,-74.0,-55.0,-64.0,-57.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-74.0,-76.0,-77.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-87.0,-100.0,-77.0,-80.0,-100.0,-100.0,-100.0,-100.0,-80.0,-87.0,-87.0,-100.0,-100.0,-82.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-69.0,-76.0,-100.0,-77.0,-87.0,-87.0,-91.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213431,43.0,24.0,22.859276837349395,2.877831275903614,-31.573373036144577,-0.3263713861807229,0.9398538268674698,9.962173659638555,0.0011280841501807228,-0.001994695911506024,-0.009247462111144578,-0.09402338231363924,0.03281177902953269,-1.30573635575283,1021.1672169879519,-100.0,-100.0,-100.0,-73.0,-100.0,-92.0,-100.0,-100.0,-85.0,-81.0,-73.0,-80.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-87.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-66.0,-76.0,-100.0,-100.0,-64.0,-71.0,-75.0,-89.0,-60.0,-65.0,-100.0,-100.0,-48.0,-58.0,-74.0,-73.0,-68.0,-62.0,-53.0,-59.0,-64.0,-89.0,-66.0,-76.0,-100.0,-100.0,-63.0,-71.0,-76.0,-91.0,-61.0,-65.0,-100.0,-100.0,-49.0,-58.0,-75.0,-73.0,-65.0,-63.0,-53.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-84.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-86.0,-85.0,-85.0,-79.0,-83.0,-79.0,-100.0,-76.0,-100.0,-100.0,-100.0,-85.0,-100.0,-77.0,-89.0,-72.0,-86.0,-86.0,-100.0,-76.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213444,44.0,24.0,23.694193306451613,2.4496773935483867,-29.349354430107528,-0.44699566026881726,0.8502893672580646,9.974407244623658,-0.0003185957459139781,0.0016829994037634408,-0.008184996602741934,-0.08490948385048293,0.044767323150349515,-1.348035829682504,1021.1762462903226,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-86.0,-100.0,-75.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-71.0,-62.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-69.0,-81.0,-89.0,0.0,-61.0,-84.0,-100.0,-53.0,-50.0,-72.0,-77.0,-63.0,-70.0,-53.0,-61.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-69.0,-81.0,-89.0,0.0,-61.0,-83.0,-100.0,-53.0,-50.0,-72.0,-77.0,-63.0,-70.0,-53.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-87.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-79.0,-86.0,-84.0,-100.0,-100.0,-79.0,-100.0,-79.0,-100.0,-89.0,-100.0,-86.0,-69.0,-78.0,-89.0,-78.0,-81.0,-81.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213458,45.0,24.0,24.098674379518073,3.4590360957831323,-29.00746942771084,-0.47106635730120483,0.8205150919277111,9.974231484939759,0.0004473006475903614,-0.000806084554819277,-0.007102073997650603,-0.0819502535938139,0.04719863858225426,-1.3142335012734654,1021.1824657831324,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-78.0,-82.0,-100.0,-100.0,-70.0,-71.0,-100.0,-89.0,-61.0,-60.0,-81.0,-100.0,-48.0,-51.0,-68.0,-72.0,-67.0,-70.0,-54.0,-64.0,-75.0,-100.0,-79.0,-82.0,-100.0,-100.0,-70.0,-71.0,-100.0,-89.0,-61.0,-60.0,-100.0,-100.0,-48.0,-51.0,-69.0,-72.0,-63.0,-70.0,-54.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-83.0,-88.0,-88.0,-100.0,-100.0,-82.0,-100.0,-85.0,-75.0,-88.0,-100.0,-100.0,-100.0,-76.0,-89.0,-75.0,-77.0,-76.0,-100.0,-73.0,-82.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213512,46.0,24.0,25.24380337423313,4.289447787116564,-29.6296929202454,-0.325312908404908,0.7422398814723927,9.98703430981595,0.0009670259206748468,-0.0009126438880368101,-0.0069800498996932525,-0.07415602470468154,0.032542868014539254,-1.3062726522515888,1021.18535,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-90.0,-76.0,-69.0,-84.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-100.0,-72.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-64.0,-68.0,-100.0,-89.0,-63.0,-65.0,-100.0,-100.0,-43.0,-51.0,-100.0,-73.0,-65.0,-72.0,-52.0,-55.0,-66.0,-100.0,-100.0,-81.0,-100.0,-100.0,-62.0,-68.0,-100.0,-90.0,-62.0,-65.0,-100.0,-100.0,-43.0,-51.0,-68.0,-73.0,-64.0,-72.0,-52.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-84.0,-100.0,-73.0,-77.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-76.0,-76.0,-100.0,-69.0,-80.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213525,47.0,24.0,25.987036753086418,6.040370282098765,-28.82111072839506,-0.2750903523765432,0.8359566163580248,9.974327188271603,0.0011156359991358021,-0.0014229011136419752,-0.003053217652345679,-0.08360218224518089,0.02761303314099797,-1.2444698884163374,1021.1897143209877,-100.0,-100.0,-100.0,-85.0,-100.0,-89.0,-100.0,-100.0,-86.0,-75.0,-69.0,-88.0,-59.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-85.0,-100.0,-100.0,-60.0,-71.0,-100.0,-100.0,-100.0,-70.0,-87.0,-100.0,-39.0,-45.0,-65.0,-73.0,-65.0,-71.0,-47.0,-60.0,-100.0,-100.0,-81.0,-86.0,-100.0,-100.0,-63.0,-71.0,-100.0,-100.0,-100.0,-70.0,-87.0,-100.0,-38.0,-45.0,-66.0,-73.0,-65.0,-71.0,-49.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-77.0,-77.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-71.0,-83.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-79.0,-72.0,-71.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-71.0,-88.0,-70.0,-80.0,-80.0,-100.0,-65.0,-78.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213538,48.0,24.0,26.139258975308643,5.664444365432098,-26.691481160493822,-0.2554632101358025,0.8126198304938272,9.980564098765432,0.0012815500534567904,-0.0021619728290740744,-0.0035773550704320993,-0.08121101815759395,0.025610811467983784,-1.269890029489258,1021.1956704938273,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-62.0,-88.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-76.0,-85.0,-100.0,-100.0,-60.0,-67.0,-100.0,-100.0,-59.0,-72.0,-83.0,-100.0,-37.0,-44.0,-65.0,-71.0,-67.0,-67.0,-46.0,-51.0,-66.0,-100.0,-77.0,-86.0,-100.0,-100.0,-60.0,-67.0,-100.0,-100.0,-59.0,-72.0,-83.0,-100.0,-37.0,-44.0,-64.0,-72.0,-66.0,-67.0,-45.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-73.0,-82.0,-100.0,-93.0,-81.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-70.0,-74.0,-100.0,-100.0,-83.0,-100.0,-87.0,-100.0,-100.0,-82.0,-100.0,-74.0,-74.0,-100.0,-67.0,-82.0,-67.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213551,49.0,24.0,27.682181406060607,1.5985454226060607,-24.616363284848482,-0.2677669881212121,1.1354231605454546,9.944613124242425,0.002344908012242424,-0.0008325351724848489,-0.005198444809333334,-0.11363116782723047,0.026919730515642556,-1.4056003534432613,1021.1906895757576,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-70.0,-63.0,-87.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-100.0,-69.0,-58.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,-78.0,-89.0,-100.0,-100.0,-65.0,-69.0,-100.0,-100.0,-67.0,-64.0,-100.0,-100.0,-45.0,-42.0,-66.0,-74.0,-72.0,-63.0,-44.0,-56.0,-100.0,-100.0,-78.0,-88.0,-100.0,-100.0,-65.0,-69.0,-100.0,-100.0,-66.0,-64.0,-100.0,-100.0,-45.0,-42.0,-68.0,-74.0,-72.0,-63.0,-45.0,-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-86.0,-86.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-69.0,-84.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-72.0,-73.0,-100.0,-91.0,-100.0,-85.0,-100.0,-100.0,-66.0,-71.0,-87.0,-68.0,-77.0,-77.0,-100.0,-70.0,-81.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213605,50.0,24.0,28.40872693333333,1.6665454202424244,-24.157454163636363,-0.29332043037575756,0.7756579704242424,9.979119727272725,0.0013267992862424245,-0.0004771227746060606,-0.007812207373818182,-0.07752390833515105,0.029389475260607176,-1.4404995094646107,1021.1980776969697,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-87.0,-100.0,-65.0,-88.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-59.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-87.0,-100.0,-100.0,-67.0,-74.0,-100.0,-100.0,-66.0,-67.0,-100.0,-100.0,-44.0,-52.0,-70.0,-71.0,-61.0,-68.0,-44.0,-52.0,-62.0,-100.0,-100.0,-87.0,-100.0,-100.0,-62.0,-74.0,-100.0,-100.0,-61.0,-67.0,-100.0,-100.0,-43.0,-52.0,-70.0,-71.0,-63.0,-68.0,-44.0,-52.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-70.0,-86.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-76.0,-74.0,-68.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-71.0,-80.0,-74.0,-73.0,-73.0,-100.0,-100.0,-75.0,-70.0,-89.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 213618,51.0,24.0,28.052624581249994,1.9758749625625,-23.6647497375,-0.3181243001125,0.9069363308125,9.97523715625,-0.003430313752375,0.0007024950496250001,-0.0027339273821875,-0.0906063744332641,0.03190579838992558,-1.4173150561749934,1021.2000513750002,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-63.0,-90.0,-59.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-68.0,-60.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-74.0,-85.0,-100.0,-100.0,-66.0,-72.0,-100.0,-100.0,-63.0,-65.0,-84.0,-100.0,-44.0,-49.0,-71.0,-75.0,-62.0,-76.0,-46.0,-51.0,-62.0,-100.0,-73.0,-87.0,-100.0,-100.0,-66.0,-72.0,-100.0,-100.0,-67.0,-65.0,-82.0,-100.0,-45.0,-49.0,-70.0,-75.0,-63.0,-76.0,-46.0,-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-69.0,-81.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-73.0,-69.0,-69.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-62.0,-82.0,-76.0,-78.0,-78.0,-100.0,-72.0,-78.0,-71.0,-100.0,-100.0,-88.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
